instance,topic
Q3419492,Q82955
Q377169,Q36180
Q377169,Q82955
Q377169,Q193391
Q377169,Q1784753
Q3261658,Q82955
Q3085361,Q82955
Q3271259,Q82955
Q330586,Q82955
Q330586,Q599151
Q2403337,Q40348
Q2403337,Q82955
Q2403337,Q599151
Q3271082,Q82955
Q3119745,Q82955
Q2833511,Q82955
Q2960618,Q82955
Q2960618,Q806798
Q191974,Q40348
Q191974,Q82955
Q191974,Q1930187
