instance,topic
Q33881,Q866427
Q33881,Q18608583
Q324961,Q2309784
Q445091,Q2309784
Q375340,Q2309784
Q251743,Q2309784
Q1352173,Q2309784
Q1366943,Q2309784
Q492154,Q2309784
Q2003281,Q2309784
Q935343,Q2309784
Q3068090,Q2309784
Q2068432,Q2309784
Q2316904,Q2309784
Q981490,Q2309784
Q248028,Q2309784
Q27214761,Q2309784
Q1812287,Q2309784
Q892905,Q2309784
Q2467841,Q2309784
Q598022,Q2309784
